Key,English,Ukrainian
PROPQUEST_SCENARIO_INC_002183,"Thanks!! Well, I'm working on my latest masterpiece dish, but first I need 10 Anti Roots. Please go obtain some from Antiquery!","Thanks!! Well, I'm working on my latest masterpiece dish, but first I need 10 Anti Roots. Please go obtain some from Antiquery!"
PROPQUEST_SCENARIO_INC_002184,Ahh nevermind then! Figured you might do me this one favor!,Ahh nevermind then! Figured you might do me this one favor!
PROPQUEST_SCENARIO_INC_002185,Oh!! I was waiting for you. You came back earlier than I expected.,Oh!! I was waiting for you. You came back earlier than I expected.
PROPQUEST_SCENARIO_INC_002186,Please hunt Antiquery and bring me 10 Anti Roots.,Please hunt Antiquery and bring me 10 Anti Roots.
PROPQUEST_SCENARIO_INC_002187,Hunt Antiquery and get 10 Anti Roots.,Hunt Antiquery and get 10 Anti Roots.
PROPQUEST_SCENARIO_INC_002189,Solace in the Mountains,Solace in the Mountains
PROPQUEST_SCENARIO_INC_002190,The warrior you are looking for is currently training up at the Stone Mountain. I believe her to be the original hero Billposter.,The warrior you are looking for is currently training up at the Stone Mountain. I believe her to be the original hero Billposter.
PROPQUEST_SCENARIO_INC_002191,She shouldn't be too hard to find. Seems like she's been training in the same spot for quite some time now. Plan to find her?,She shouldn't be too hard to find. Seems like she's been training in the same spot for quite some time now. Plan to find her?
PROPQUEST_SCENARIO_INC_002192,She typically can be found meditating high up in the mountains Southeast of this location. Good luck!,She typically can be found meditating high up in the mountains Southeast of this location. Good luck!
PROPQUEST_SCENARIO_INC_002193,"Well, you can hang around, but don't think you will be eating for free here!","Well, you can hang around, but don't think you will be eating for free here!"
PROPQUEST_SCENARIO_INC_002194,"Hmm, I sense an unknown aura interfering with my meditation…","Hmm, I sense an unknown aura interfering with my meditation…"
PROPQUEST_SCENARIO_INC_002195,"Yes yes, my food smells delicious. Time for you to go accomplish your mission!","Yes yes, my food smells delicious. Time for you to go accomplish your mission!"
PROPQUEST_SCENARIO_INC_002196,Find the Billposter hero high in the mountains Southeast of Nomads Village.,Find the Billposter hero high in the mountains Southeast of Nomads Village.
PROPQUEST_SCENARIO_INC_002198,Billposter Hero - Sury,Billposter Hero - Sury
PROPQUEST_SCENARIO_INC_002199,I'm very close to reaching a perpetual state of enlightenment. It is crucial that you don't…,I'm very close to reaching a perpetual state of enlightenment. It is crucial that you don't…
PROPQUEST_SCENARIO_INC_002200,Reonan!? He sent you? You seem rather weak for someone Reonan has supposedly entrusted so much knowledge to…,Reonan!? He sent you? You seem rather weak for someone Reonan has supposedly entrusted so much knowledge to…
PROPQUEST_SCENARIO_INC_002201,"We will prove just what you are capable of. If you are successful in carrying out 3 tests, then our conversation will resume…","We will prove just what you are capable of. If you are successful in carrying out 3 tests, then our conversation will resume…"
PROPQUEST_SCENARIO_INC_002202,"First, please go and defeat 50 Small Luias & 35 Luias. This should be sufficient to prove to me that you are a worthy disciple of Reonan.","First, please go and defeat 50 Small Luias & 35 Luias. This should be sufficient to prove to me that you are a worthy disciple of Reonan."
PROPQUEST_SCENARIO_INC_002203,"Well, you talk a big game. But remember, actions do speak louder than words. Lets see if you can complete the quest.","Well, you talk a big game. But remember, actions do speak louder than words. Lets see if you can complete the quest."
PROPQUEST_SCENARIO_INC_002204,"If you do not wish to undergo the quest, then move along. I need absolute concentration.","If you do not wish to undergo the quest, then move along. I need absolute concentration."
PROPQUEST_SCENARIO_INC_002205,Hmm... You are definitely stronger than I previously imagined you would be…,Hmm... You are definitely stronger than I previously imagined you would be…
PROPQUEST_SCENARIO_INC_002206,Please do not talk to me until you have defeated 20 Small Luias & 15 Luias.,Please do not talk to me until you have defeated 20 Small Luias & 15 Luias.
PROPQUEST_SCENARIO_INC_002207,Hunt 50 Small Luias & 35 Luias and then speak with Sury,Hunt 50 Small Luias & 35 Luias and then speak with Sury
PROPQUEST_SCENARIO_INC_002209,Sury's Test (1),Sury's Test (1)
PROPQUEST_SCENARIO_INC_002210,"Do not fool yourself into believing that was the only test. Next, please defeat the Shuhamma for me.","Do not fool yourself into believing that was the only test. Next, please defeat the Shuhamma for me."
PROPQUEST_SCENARIO_INC_002211,Are you still determined to prove your worth? You can back out at anytime.,Are you still determined to prove your worth? You can back out at anytime.
PROPQUEST_SCENARIO_INC_002212,"Well then, hunt 50 Small Shuhammas & 35 Shuhammas for me.","Well then, hunt 50 Small Shuhammas & 35 Shuhammas for me."
PROPQUEST_SCENARIO_INC_002213,"Heh, a true warrior would never turn down a challenge.","Heh, a true warrior would never turn down a challenge."
PROPQUEST_SCENARIO_INC_002214,Impressive. Guess I should increase the difficulty of the next test if I wish to truly test you!,Impressive. Guess I should increase the difficulty of the next test if I wish to truly test you!
PROPQUEST_SCENARIO_INC_002215,The Shuhammas should be right at the bottom of this mountain. Please make haste and defeat 20 Small Shuhammas & 15 Shuhammas.,The Shuhammas should be right at the bottom of this mountain. Please make haste and defeat 20 Small Shuhammas & 15 Shuhammas.
PROPQUEST_SCENARIO_INC_002216,Hunt 50 Small Shuhammas & 35 Shuhammas and then speak with Sury,Hunt 50 Small Shuhammas & 35 Shuhammas and then speak with Sury
PROPQUEST_SCENARIO_INC_002218,Sury's Test (2),Sury's Test (2)
PROPQUEST_SCENARIO_INC_002219,This will be my final task. Complete this and you will have proven yourself worthy enough to speak with me regarding Reonan's request.,This will be my final task. Complete this and you will have proven yourself worthy enough to speak with me regarding Reonan's request.
PROPQUEST_SCENARIO_INC_002220,The Shuhamma were hardly a challenge for you. Now I really wanna test your skill!. Please go hunt the Lord Shuhamma which servers as their leader!,The Shuhamma were hardly a challenge for you. Now I really wanna test your skill!. Please go hunt the Lord Shuhamma which servers as their leader!
PROPQUEST_SCENARIO_INC_002221,"Hunting the Lord Shuhamma by yourself will be a daunting task. You might wish to enlist the aid of other warriors. But, if you DO defeat him solo, you will have truly earned my respect!","Hunting the Lord Shuhamma by yourself will be a daunting task. You might wish to enlist the aid of other warriors. But, if you DO defeat him solo, you will have truly earned my respect!"
PROPQUEST_SCENARIO_INC_002222,You are a quite a brave adventurer. Go hunt 40 Captain Shuhammas & the Lord Shuhamma and let's see what you are truly made of!,You are a quite a brave adventurer. Go hunt 40 Captain Shuhammas & the Lord Shuhamma and let's see what you are truly made of!
PROPQUEST_SCENARIO_INC_002223,And here I was thinking you could do it! Maybe I was wrong about you...,And here I was thinking you could do it! Maybe I was wrong about you...
PROPQUEST_SCENARIO_INC_002224,"That was surely no easy feat. You have earned my respect stranger! My name is Sury, the original Billposter Hero","That was surely no easy feat. You have earned my respect stranger! My name is Sury, the original Billposter Hero"
PROPQUEST_SCENARIO_INC_002225,You still have yet to hunt 40 Captain Shuhammas & the Lord Shuhamma? Return to me once you are finished!,You still have yet to hunt 40 Captain Shuhammas & the Lord Shuhamma? Return to me once you are finished!
PROPQUEST_SCENARIO_INC_002226,Hunt 40 Captain Shuhammas & the Lord Shuhamma and go back to Sury.,Hunt 40 Captain Shuhammas & the Lord Shuhamma and go back to Sury.
PROPQUEST_SCENARIO_INC_002228,Sury's Dilemma,Sury's Dilemma
PROPQUEST_SCENARIO_INC_002229,"I've been training up here so long. I feel that I'm so close to achieving a heightened level of power, but there is something missing…","I've been training up here so long. I feel that I'm so close to achieving a heightened level of power, but there is something missing…"
PROPQUEST_SCENARIO_INC_002230,"I don't know why… I just feel like there is something missing… and this ""thing"" is keeping me from realizing my true inner potential.","I don't know why… I just feel like there is something missing… and this ""thing"" is keeping me from realizing my true inner potential."
PROPQUEST_SCENARIO_INC_002231,Could you please seek my mentor (Billposter Guardian) Capafe and explain my dilemma. He will surely understand…,Could you please seek my mentor (Billposter Guardian) Capafe and explain my dilemma. He will surely understand…
PROPQUEST_SCENARIO_INC_002232,Thank you! Please get advice from (Billposter Guardian) Capafe.,Thank you! Please get advice from (Billposter Guardian) Capafe.
PROPQUEST_SCENARIO_INC_002233,You can't possibly stop now. You play an important role in things to come!,You can't possibly stop now. You play an important role in things to come!
PROPQUEST_SCENARIO_INC_002234,"Welcome, I have been expecting you.","Welcome, I have been expecting you."
PROPQUEST_SCENARIO_INC_002235,(Billposter Guardian) Capafe is located in Southern Darkon 3 along with the other Guardians.,(Billposter Guardian) Capafe is located in Southern Darkon 3 along with the other Guardians.
PROPQUEST_SCENARIO_INC_002236,Find (Billposter Guardian) Capafe.,Find (Billposter Guardian) Capafe.
PROPQUEST_SCENARIO_INC_002238,Enlightenment Shard,Enlightenment Shard
PROPQUEST_SCENARIO_INC_002239,"Sury is currently in a perpetual state of self doubt. Despite her unyielding dedication to her training, there is a self-realization she alone will have to make…","Sury is currently in a perpetual state of self doubt. Despite her unyielding dedication to her training, there is a self-realization she alone will have to make…"
PROPQUEST_SCENARIO_INC_002240,Go to Fera to get the Enlightenment Shard. She will tell you.,Go to Fera to get the Enlightenment Shard. She will tell you.
PROPQUEST_SCENARIO_INC_002241,"We may be able to assist her in making this realization though… Find Fera, the Billposter Priest, at the Altar of Billposter North of here. She might know of a way…","We may be able to assist her in making this realization though… Find Fera, the Billposter Priest, at the Altar of Billposter North of here. She might know of a way…"
PROPQUEST_SCENARIO_INC_002242,Don't refuse your destiny!,Don't refuse your destiny!
PROPQUEST_SCENARIO_INC_002243,"The Guardian has sent you, right? I was waiting for you…","The Guardian has sent you, right? I was waiting for you…"
PROPQUEST_SCENARIO_INC_002244,Fera is Bill Poster Priest at the Bill Poster Altar. You shall find her there. I'm sure she is already expecting you.,Fera is Bill Poster Priest at the Bill Poster Altar. You shall find her there. I'm sure she is already expecting you.
PROPQUEST_SCENARIO_INC_002245,Find Fera in Billposter Alter,Find Fera in Billposter Alter
PROPQUEST_SCENARIO_INC_002247,Fera's Test,Fera's Test
PROPQUEST_SCENARIO_INC_002248,"Sury's mind is currently clouded with doubt, as the Guardian had mentioned. In her current state, she will never reach enlightenment regardless of how hard she trains…","Sury's mind is currently clouded with doubt, as the Guardian had mentioned. In her current state, she will never reach enlightenment regardless of how hard she trains…"
PROPQUEST_SCENARIO_INC_002249,"To help grant her thoughts a renewed sense of clarity, we must bring her a Shard of Enlightenment. First I must test your own personal strength. Do you accept?","To help grant her thoughts a renewed sense of clarity, we must bring her a Shard of Enlightenment. First I must test your own personal strength. Do you accept?"
